_id,label,table1.id,table2.id,table1.title,table2.title,table1.manufacturer,table2.manufacturer,table1.price,table2.price
amazon:3263,0,amazon:1244,amazon:1300,peachtree by sage pro accounting 2007,laser checks for peachtree ( r ) accounting for windows 8.0-2005,sage software,,169.99,106.29
amazon:3264,0,amazon:832,amazon:2608,global software smart steps 2nd grade windows macintosh ),phase one capture-one pro dslr raw image editing software for macintosh & windows .,global software,,,399.95
amazon:3265,0,amazon:1275,amazon:204,punch ! super home suite,punch software pro home design suite,punch ! software,,49.99,61.8
amazon:3266,0,amazon:1293,amazon:192,systemsuite 8 professional,adobe cs3 flash professional upgrade,individual software,,49.99,205.99
amazon:3267,0,amazon:1130,amazon:190,adobe cs3 design premium macosx dvd,adobe premiere pro cs3,adobe,,599.0,825.99
amazon:3268,0,amazon:1264,amazon:2998,punch ! professional home design suite,orgchart professional 1.3,punch ! software,,69.99,39.95
amazon:3269,0,amazon:157,amazon:1900,adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package 1 user cd mini-box win canadian french 29180162 ),29180162 adobe photoshop elements 4.0 plus adobe premiere elements 2.0 complete package,adobe systems inc,,,138.28
amazon:3270,0,amazon:478,amazon:2450,sonicwall comprehensive gateway security suite 1 year upgrade plan 01-ssc-5845 ),sonicwall comprehensive gateway security for tz 150 series 25 node sonicwall -,sonic systems inc. .,,,107.01
amazon:3271,1,amazon:637,amazon:325,mah jong quest,macplay mah jong quest,united developers,,,22.99
amazon:3272,0,amazon:1290,amazon:2926,punch ! home design architectural series 4000 v10,punch software 41100 punch ! home design architectural series 18,punch ! software,punch software,199.99,118.99
amazon:3273,0,amazon:519,amazon:904,microsoft student with encarta premium 2008 dvd,microsoft office 2004 standard,microsoft,,49.95,369.99
amazon:3274,1,amazon:1148,amazon:2192,sibelius 4 professional edition,sibelius sibelius 4 software music production software,sibelius-software-ltd .,sibelius-software-ltd .,599.99,449.95
amazon:3275,0,amazon:90,amazon:367,emc retrospect 7.5 professional for windows upgrade,adobe acrobat v8 .0 professional for mac upgrade,dantz,,,145.99
amazon:3276,0,amazon:753,amazon:2332,microsoft office & windows training professional,designing forms with microsoft office infopath 2007,topics entertainment,,49.95,36.39
amazon:3277,0,amazon:90,amazon:2791,emc retrospect 7.5 professional for windows upgrade,adobe premiere pro cs3 video editing software for windows professional editing software,dantz,,,798.95
amazon:3278,0,amazon:1176,amazon:2310,valuesoft tune transfer for ipod software for windows xp,corel intervideo windvd 8 gold software for windows authoring software,valuesoft,,29.95,49.95
amazon:3279,0,amazon:1273,amazon:190,adobe soundbooth cs3,adobe premiere pro cs3,adobe,,199.0,825.99
amazon:3280,0,amazon:1131,amazon:2243,power production storyboard quick,power production power production storyboard artist software animation software,power production,,,498.95
amazon:3281,0,amazon:1176,amazon:2607,valuesoft tune transfer for ipod software for windows xp,adobe photoshop cs3 extended software full version for windows,valuesoft,,29.95,969.0
amazon:3282,0,amazon:1045,amazon:3106,jackpot tycoon ( jewel case ),geometry ( win/mac ) ( jewel case ) ( 10158 ),encore,,9.99,9.59
amazon:3283,0,amazon:1241,amazon:1136,quicken legal business pro 2007,quicken ( r ) for mac 2007,nolo press,,79.99,69.99
amazon:3284,0,amazon:1076,amazon:1441,the print shop 22 sb cs by the print shop,print shop deluxe 21,encore software,,,44.9
amazon:3285,0,amazon:632,amazon:1129,microsoft windows xp professional full version with sp2,microsoft academic microsoft visio 2003 professional,microsoft,,299.99,159.0
amazon:3286,0,amazon:736,amazon:1763,adobe creative suite cs3 production premium upgrade,29500244 adobe creative suite 3 design premium product upgrade package 1 user upgra,adobe,,799.0,1687.48
amazon:3287,0,amazon:382,amazon:2471,adobe production studio premium,adobe soundbooth cs3 audio editing software windows music production software,adobe,,1699.0,198.95
amazon:3288,0,amazon:512,amazon:367,microsoft windows xp professional upgrade with sp2,adobe acrobat v8 .0 professional for mac upgrade,microsoft software,,199.99,145.99
amazon:3289,0,amazon:1282,amazon:932,adobe after effects cs3,adobe contribute cs3,adobe,,999.0,155.99
amazon:3290,0,amazon:1282,amazon:338,adobe after effects cs3,adobe cs3 master collection academic,adobe,,999.0,939.99
amazon:3291,0,amazon:823,amazon:2863,microsoft word 2004 upgrade ( mac ),microsoft money 2007 premium ( pc ),microsoft,,109.99,79.99
amazon:3292,0,amazon:593,amazon:368,adobe indesign cs3 upgrade [ mac ],adobe cs3 design standard upgrade windows,adobe,,199.0,413.99
amazon:3293,0,amazon:592,amazon:902,adobe after effects cs3 upgrade,adobe photoshop cs3 extended for mac upgrade,adobe,,299.0,329.99
amazon:3294,0,amazon:497,amazon:1652,microsoft data analyzer 2002,microsoft 392-02322 ae frontpage 2003,microsoft,,179.0,87.99
amazon:3295,1,amazon:1233,amazon:513,audio success suite edition : sales success,topics entertainment audio success suite edition : sales success,topics entertainment,,19.95,12.05
amazon:3296,1,amazon:589,amazon:3038,quicken 2007 deluxe,quicken 2007 deluxe win cd,intuit,intuit,59.95,57.99
amazon:3297,0,amazon:1351,amazon:3106,learn to play keyboard ( jewel case ),geometry ( win/mac ) ( jewel case ) ( 10158 ),alfred publishing,,9.99,9.59
amazon:3298,0,amazon:547,amazon:3199,microsoft outlook 2007,microsoft ( r ) office ultimate 2007,microsoft,,109.95,539.95
amazon:3299,0,amazon:444,amazon:2457,jumpstart 1st grade,knowledge adventure inc. 20223 jumpstart world 1st grade mini box,knowledge adventure,,,16.93
amazon:3300,0,amazon:388,amazon:2956,zonealarm wireless security,zonealarm wireless security 2005,encore software,,29.99,9.95
amazon:3301,0,amazon:1282,amazon:428,adobe after effects cs3,adobe fireworks cs3,adobe,,999.0,309.99
amazon:3302,0,amazon:1349,amazon:1150,adobe creative suite cs3 web standard upsell [ mac ],adobe acrobat 7.0 standard academic mac,adobe,,799.0,98.99
amazon:3303,0,amazon:556,amazon:2851,instant immersion italian deluxe 2.0,instant immersion spanish 2.0 topics,topics entertainment,,49.99,19.99
amazon:3304,0,amazon:1074,amazon:2075,family tree maker version 16 collectors edition sb cs,encore software 11431 axis & allies collectors edition sb cs by hasbro,encore software,,99.99,17.97
amazon:3305,0,amazon:605,amazon:2257,microsoft word 2004 ( mac ),microsoft excel 2004 spreadsheet software mac apple & mac software,microsoft,,229.99,228.95
amazon:3306,0,amazon:546,amazon:2199,adobe photoshop elements 5.0 premiere elements 3.0 bundle,adobe premiere pro 2.0 software professional editing software,adobe,,149.99,848.95
amazon:3307,0,amazon:558,amazon:832,instant immersion spanish 2.0,topics entertainment instant immersion spanish audio deluxe,topics entertainment,,29.99,17.55
amazon:3308,0,amazon:350,amazon:1842,adobe creative suite cs3 design standard upsell [ mac ],29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,adobe,,899.0,20.97
amazon:3309,0,amazon:627,amazon:1449,reader rabbit kindergarten version 1.1,reader rabbit preschool,the learning company,the-learning-company,9.99,17.9
amazon:3310,0,amazon:705,amazon:2426,professional home design suite platinum,punch software 14100 punch ! home design suite professional architectural 1 user ( s ) pc,punch ! software,,99.95,59.97
amazon:3311,0,amazon:938,amazon:3106,typing instructor deluxe ( jewel case ),geometry ( win/mac ) ( jewel case ) ( 10158 ),individual software,,9.99,9.59
amazon:3312,0,amazon:632,amazon:2154,microsoft windows xp professional full version with sp2,adobe after effects professional 7 software for windows effects software,microsoft,,299.99,999.0
amazon:3313,0,amazon:593,amazon:465,adobe indesign cs3 upgrade [ mac ],adobe illustrator cs3 for mac,adobe,,199.0,619.99
amazon:3314,0,amazon:722,amazon:2130,steinberg nuendo 3 digital audio software,steinberg wavelab studio 6 audio editing software competitive crossgrade music production software,steinberg,,2499.0,199.95
amazon:3315,1,amazon:471,amazon:750,photoshop elements 4 mac retail eng 1u ( 19230169 ),adobe photoshop elements 4.0 photo-editing software for mac,adobe,,145.39,85.95
amazon:3316,1,amazon:117,amazon:1790,hidden expedition : titanic,hidden expedition : titanic,activision,,19.99,15.5
amazon:3317,1,amazon:516,amazon:893,adobe creative suite cs3 design premium upgrade [ mac ],adobe cs3 design premium upgrade,adobe,,599.0,619.99
amazon:3318,0,amazon:1198,amazon:1253,quickbooks point-of-sale basic 6.0,quickbooks ( r ),intuit,,799.95,199.99
amazon:3319,0,amazon:1177,amazon:1512,microsoft office student and teacher edition 2004 macintosh,microsoft w87-02380 office sbe 2007 win32,microsoft,,149.99,400.34
amazon:3320,0,amazon:605,amazon:1514,microsoft word 2004 ( mac ),microsoft windows vista home basic upgrade ( pc ),microsoft,,229.99,99.99
amazon:3321,0,amazon:844,amazon:2224,now up-to-date & contact v5 .0 ( mac ),now software nuw45e1k now up-to-date & contact for windows,now software,power-on-software,,114.99
amazon:3322,0,amazon:500,amazon:2108,the printshop business card maker ( jewel case ),the printshop 20,riverdeep-learning-company,,9.99,19.9
amazon:3323,0,amazon:316,amazon:1210,f-secure internet security 2007 3 pcs,kaspersky ( r ) internet security 6.0,global-marketing-partners,,79.99,76.99
amazon:3324,0,amazon:578,amazon:1159,microsoft office excel 2007,microsoft ( r ) office 2004 for mac standard edition upgrade version,microsoft,,229.95,234.95
amazon:3325,0,amazon:632,amazon:2861,microsoft windows xp professional full version with sp2,professor teaches windows xp individual software,microsoft,,299.99,19.99
amazon:3326,0,amazon:1310,amazon:173,ca antivirus 2007,sos aggregation company panda antivirus 2007,computer associates,,39.95,23.72
amazon:3327,0,amazon:992,amazon:2320,final draft 7 professional scriptwriting win/mac,final-draft final draft av 2.5 screenwriting software mac/win screen writing software,final draft,,289.99,199.95
amazon:3328,0,amazon:235,amazon:2902,pdf converter professional v4 english,scansoft pdf converter 4,nuance communications inc.,,99.99,37.95
amazon:3329,0,amazon:1334,amazon:242,adobe creative suite cs3 web standard,adobe cs3 design standard academic,adobe,,999.0,385.99
amazon:3330,1,amazon:446,amazon:2155,topics presents : ancient civilizations ( 4 cd set ),topics presents : ancient civilizations,topics entertainment,,29.99,12.9
amazon:3331,0,amazon:611,amazon:3134,quickbooks premier manufacturer and wholesale edition 2007,quicken ( r ) premier 2007,intuit,,399.95,79.99
amazon:3332,0,amazon:26,amazon:800,adobe premiere pro cs3 upgrade,adobe premiere pro cs3 software with encore cs3 and onlocation cs3 ( windows only ) full version for windows,adobe,,299.0,723.95
amazon:3333,0,amazon:1016,amazon:2045,math success deluxe 2007,high school success deluxe 2006,topics entertainment,,39.99,7.9
amazon:3334,0,amazon:229,amazon:314,vcomm system suite professional 7,adobe systems inc adobe acrobat 8.0 professional upsell ( std-pro ),avanquest,,49.95,157.36
amazon:3335,0,amazon:208,amazon:1725,wasp bar code wasp bar code labeler complete package 3 users std cd -,32179 kid pix deluxe home edition v. 4 complete package 1 user cd win m,wasp technologies,,,14.51
amazon:3336,0,amazon:660,amazon:2696,usa/world extreme landscapes bundle,abacus software s546 usa extreme landscapes for fs2004 and fs2002 3cd set,abacus,abacus software,39.95,28.99
amazon:3337,0,amazon:467,amazon:2054,sat act and psat 2007 platinum,scrapbook designer platinum,topics entertainment,riverdeep-learning-company,58.5,17.9
amazon:3338,0,amazon:458,amazon:2720,stationery design studio,punch software 90500 home design studio mac,summit software,punch software,19.99,135.99
amazon:3339,0,amazon:366,amazon:2048,riverdeep arthur 's kindergarten,jumpstart kindergarten ( jc ),riverdeep,,,9.9
amazon:3340,0,amazon:1183,amazon:629,sims 2 pets expansion pack,destineer inc age of empires iii : the warchiefs expansion pack,aspyr media,,34.99,26.14
amazon:3341,0,amazon:1290,amazon:2438,punch ! home design architectural series 4000 v10,punch software 17100 punch ! super home suite v. 3.0 complete product architectural 1 user complete productcomplete productstandard english pc,punch ! software,,199.99,45.97
amazon:3342,0,amazon:587,amazon:2847,microsoft word 2007 version upgrade,microsoft office visio standard 2007 ( pc ),microsoft,,109.95,249.95
amazon:3343,0,amazon:518,amazon:3183,microsoft office 2004 standard upgrade ( mac ),microsoft ( r ) money 2004 standard,microsoft,,239.99,29.99
amazon:3344,0,amazon:315,amazon:3072,super solvers mission t.h.i.n.k 25 user site license,super solvers mission think 25 user site license,learning company,,399.95,79.95
amazon:3345,0,amazon:19,amazon:609,school zone pencil-pal software big phonics ( cd-rom & book ),school zone interactive shapes on track software,school-zone-interactive,,,9.45
amazon:3346,0,amazon:816,amazon:1170,microsoft visual studio team suite 2005 with msdn premium ( cd & dvd ),microsoft ( r ) works suite 2005,microsoft,,10949.0,99.99
amazon:3347,0,amazon:648,amazon:1762,internet security barrier x4 antispam edition,norton internet security ( v3 .0 ) mac symantec 10069614-in,intego inc,,,83.43
amazon:3348,0,amazon:883,amazon:1853,adobe creative suite cs3 production premium,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,adobe,,1699.0,424.74
amazon:3349,0,amazon:538,amazon:2176,apple iwork '06 ( mac dvd ),apple iwork '06 family pack software apple & mac software,apple,,79.0,99.0
amazon:3350,1,amazon:1136,amazon:933,mediafour macdrive 6 for windows,mediafour macdrive 6 access mac partition in windows,mediafour corporation,,49.99,43.99
amazon:3351,0,amazon:1145,amazon:998,microsoft office 2004 standard ( mac ),microsoft word 2004,microsoft,,399.99,209.99
amazon:3352,0,amazon:773,amazon:2165,microsoft office mac 2004 english 3pk dsp 731-01163 ),microsoft microsoft office pro 2004 software suite mac apple & mac software,microsoft corporation,,,498.95
amazon:3353,0,amazon:243,amazon:2863,money premium 2007 win32 eng na mini box us only cd,microsoft money 2007 premium ( pc ),microsoft,,118.46,79.99
amazon:3354,0,amazon:678,amazon:2313,instant immersion german v2 .0 ( pc & mac ),instant immersion italian platinum ( win 95 98 me nt 2000 xp ),topics entertainment,,29.99,129.99
amazon:3355,0,amazon:1287,amazon:2042,punch ! 5 in 1 home design,punch software 10603 concepts 3d cad design,punch ! software,,39.99,247.97
amazon:3356,1,amazon:461,amazon:2548,alien disco safari,encore software 12510 alien disco safari win xp vista,encore,,19.99,18.97
amazon:3357,0,amazon:1251,amazon:1150,adobe acrobat standard 8.0,adobe acrobat 7.0 standard academic mac,adobe,,449.99,98.99
amazon:3358,0,amazon:866,amazon:2839,system care professional,adobe flash cs3 professional ( mac ),avanquest,,49.95,699.0
amazon:3359,1,amazon:1298,amazon:698,ultra sudoku/ultra kakuro,abacus ultra sudoku/ultra kakuro,abacus,,29.95,17.55
amazon:3360,0,amazon:6,amazon:2839,adobe after effects professional 6.5 upgrade from standard to professional,adobe flash cs3 professional ( mac ),adobe,,499.99,699.0
amazon:3361,0,amazon:1293,amazon:3214,systemsuite 8 professional,system mechanic ( r ) 5 professional,individual software,,49.99,69.95
amazon:3362,0,amazon:420,amazon:1837,student home learning system for pc/mac,encore tlc dr seuss reading learning system 2008,fogware publishing,,139.99,17.9
amazon:3363,0,amazon:810,amazon:2286,monopoly here & now,encore software 11181 encore monopoly here & now board game pc,encore,,19.95,17.97
amazon:3364,0,amazon:1008,amazon:2865,norton internet security 2008 10 user,mcafee internet security suite 2007 3-user ( pc ),symantec,,199.99,89.99
amazon:3365,0,amazon:322,amazon:2807,adobe premiere pro 2.0,adobe premiere elements 3 ( pc ),adobe,,849.0,99.99
amazon:3366,0,amazon:1329,amazon:260,instant immersion translator deluxe 2.0,topics entertainment instant immersion german 2.0,topics entertainment,,49.99,17.55
amazon:3367,0,amazon:404,amazon:385,cosmi rom07524 print perfect business cards dvd,cosmi print perfect clip art deluxe,cosmi,,,6.99
amazon:3368,0,amazon:327,amazon:1434,world of wild cats,world book 2006,arc media inc.,,19.95,17.9
amazon:3369,1,amazon:182,amazon:1557,home bartending 101 shooters,home bartending 101 shooters,arc-media-inc .,arc-media-inc .,19.95,9.75
amazon:3370,1,amazon:567,amazon:2529,h & r block taxcut 2006 home & business + state,h & r block taxcut home and business with state and e-file efile software for windows tax & finance software,h & r block,,79.99,73.95
amazon:3371,1,amazon:566,amazon:357,apple garageband jam pack : symphony orchestra,apple garageband jam pack : symphony orchestra,apple,,99.0,95.99
amazon:3372,0,amazon:8,amazon:1443,mia 's math adventure : just in time,the land before time : kindergarten adventure,kutoka,,19.99,12.9
amazon:3373,0,amazon:593,amazon:2860,adobe indesign cs3 upgrade [ mac ],adobe illustrator cs3 ( mac ),adobe,,199.0,599.0
amazon:3374,0,amazon:554,amazon:2227,instant immersion german deluxe 2.0,topics entertainment 80542 instant immersion french 2.0 781735805428,topics entertainment,,39.99,18.2
amazon:3375,0,amazon:781,amazon:2165,microsoft excel 2004 ( mac ),microsoft microsoft office pro 2004 software suite mac apple & mac software,microsoft,,229.99,498.95
amazon:3376,0,amazon:176,amazon:2804,instant immersion japanese ( audio book ),instant immersion spanish deluxe 2.0 topics,topics entertainment,,,39.99
amazon:3377,0,amazon:858,amazon:2165,microsoft onenote 2007 upgrade,microsoft microsoft office pro 2004 software suite mac apple & mac software,microsoft,,79.95,498.95
amazon:3378,0,amazon:566,amazon:996,apple garageband jam pack : symphony orchestra,apple garageband jam pack : rhythm section,apple,,99.0,95.99
amazon:3379,0,amazon:1076,amazon:2036,the print shop 22 sb cs by the print shop,encore software 10931 the print shop design suite proed sb cs by the print shop,encore software,,,105.97
amazon:3380,0,amazon:615,amazon:984,adobe creative suite cs3 design standard upgrade,adobe indesign cs3 for mac academic,adobe,,399.0,192.99
amazon:3381,0,amazon:654,amazon:1026,acrobat professional 8 ( windows ),punch software 14100 punch ! professional home design suite for windows,adobe,punch software,273.0,62.99
amazon:3382,0,amazon:620,amazon:986,adobe premiere pro cs3,adobe photoshop cs3 for mac,adobe,,799.0,609.99
amazon:3383,0,amazon:316,amazon:1164,f-secure internet security 2007 3 pcs,pc-cillin ( tm ) internet security 2007,global-marketing-partners,,79.99,49.99
amazon:3384,0,amazon:883,amazon:953,adobe creative suite cs3 production premium,adobe cs3 master collection,adobe,,1699.0,2499.99
amazon:3385,0,amazon:1249,amazon:3130,window washer,webroot ( r ) window washer ( tm ) 5.0,navarre ( software ),,29.95,28.99
amazon:3386,0,amazon:539,amazon:1307,learning quickbooks 2007,quickbooks ( r ),intuit,,39.95,103.99
amazon:3387,1,amazon:20,amazon:1241,millie 's math house ages 3-7 ( win/mac ),millies math house,ibm - ( aap-misc-parts ),ibm - ( aap-misc-parts ),,9.9
amazon:3388,0,amazon:1329,amazon:621,instant immersion translator deluxe 2.0,topics entertainment instant immersion italian deluxe 2.0 ( mass merchant box ),topics entertainment,,49.99,31.06
amazon:3389,0,amazon:1110,amazon:433,the print shop 22 pro publisher deluxe sb cs by the print shop,encore inc print shop 22 deluxe,encore software,,99.95,42.69
amazon:3390,0,amazon:248,amazon:1715,microsoft windows small business server cal 2003 license pack 20 client addpack device,r18-00144 microsoft windows server license & software assurance 1 cal open business,microsoft software,,,41.58
amazon:3391,0,amazon:751,amazon:3212,project x project management software,software,marware,,199.95,621.99
amazon:3392,0,amazon:528,amazon:1099,quickbooks simple start 2007,quickbooks ( r ) premier 2003,intuit,,99.95,499.99
amazon:3393,0,amazon:1266,amazon:2615,sony sound forge audio studio 8,sony creative software sound forge audio studio v. 8.0 complete product,sony-pictures-digital-entertainment,,69.99,46.47
amazon:3394,0,amazon:853,amazon:145,onone essentials for adobe photoshop elements,adobe photoshop elements 4.0 mac,onone software,,59.95,79.99
amazon:3395,0,amazon:518,amazon:2847,microsoft office 2004 standard upgrade ( mac ),microsoft office visio standard 2007 ( pc ),microsoft,,239.99,249.95
amazon:3396,0,amazon:941,amazon:1966,webroot spy sweeper with antivirus family edition 3 pcs,webroot software inc 31250 spy sweeper spanish,webroot software,,49.95,24.81
amazon:3397,0,amazon:1290,amazon:1044,punch ! home design architectural series 4000 v10,punch software 41100 punch ! home design architectural series 18 complete product architectural 1 user ( s ) complete product standard english pc,punch ! software,,199.99,112.97
amazon:3398,0,amazon:248,amazon:134,microsoft windows small business server cal 2003 license pack 20 client addpack device,10759458 symantec backup exec 11d for windows small business server premium w / continuo,microsoft software,,,520.31
amazon:3399,0,amazon:1123,amazon:3157,business card composer ( mac ),business planmaker deluxe,belight software,,39.99,49.99
amazon:3400,0,amazon:1083,amazon:393,nova greeting card factory ( mac ),nova development corp humorous greeting card factory,nova development,,49.99,28.3
amazon:3401,0,amazon:1157,amazon:980,internet cleanup 4.0 mac os 10.4 or higher,allume stuffit deluxe 10.0 os x 10.4 or higher,smith-micro-software,smith-micro-software,29.99,69.99
amazon:3402,0,amazon:1190,amazon:2744,punch ! professional home design,punch software 42100 punch ! home design architectural series 18 ( small box ),punch ! software,punch software,89.99,119.99
amazon:3403,0,amazon:198,amazon:2998,scansoft paperport professional 11 5 user license,orgchart professional 1.3,nuance communications inc.,,949.99,39.95
amazon:3404,0,amazon:248,amazon:1828,microsoft windows small business server cal 2003 license pack 20 client addpack device,u84-00101 microsoft windows server 2003 for small business license 5 device cals ope,microsoft software,,,303.9
amazon:3405,0,amazon:520,amazon:3034,quickbooks premier nonprofit edition 2007,quickbooks pro 2007 win,intuit,,399.95,192.26
amazon:3406,0,amazon:1290,amazon:313,punch ! home design architectural series 4000 v10,encore inc 3d home architect home design deluxe version 9,punch ! software,,199.99,25.49
amazon:3407,0,amazon:516,amazon:368,adobe creative suite cs3 design premium upgrade [ mac ],adobe cs3 design standard upgrade windows,adobe,,599.0,413.99
amazon:3408,0,amazon:992,amazon:2598,final draft 7 professional scriptwriting win/mac,final-draft final draft 7.0 with syd fields workshop bundle screen writing software,final draft,,289.99,247.95
amazon:3409,0,amazon:1174,amazon:999,adobe indesign cs3 upgrade from pagemaker [ mac ],filemaker server 8 upgrade ( from server 7 ),adobe,,199.0,279.99
amazon:3410,0,amazon:109,amazon:3009,instant immersion french 2.0,instant immersion japanese 2.0,topics entertainment,,29.99,22.43
amazon:3411,0,amazon:632,amazon:2441,microsoft windows xp professional full version with sp2,microsoft windows vista ultimate upgrade,microsoft,,299.99,239.95
amazon:3412,0,amazon:594,amazon:2833,corel wordperfect office x3 professional edition,microsoft office accounting professional 2007 ( pc ),corel,,399.99,229.95
amazon:3413,0,amazon:735,amazon:2355,adventure workshop preschool ( jewel case ),encore software 12411 encore adventure workshop preschool-1st grade 8th edition educational pc,encore software,,29.99,17.97
amazon:3414,0,amazon:866,amazon:2144,system care professional,individual software prm-r12 resumemaker professional 12.0,avanquest,individual software,49.95,29.99
amazon:3415,0,amazon:993,amazon:1099,quickbooks customer manager 2.5,quickbooks ( r ) premier 2003,intuit,,79.95,499.99
amazon:3416,1,amazon:1177,amazon:945,microsoft office student and teacher edition 2004 macintosh,microsoft office 2004 student/teacher,microsoft,,149.99,145.99
amazon:3417,0,amazon:176,amazon:832,instant immersion japanese ( audio book ),topics entertainment instant immersion spanish audio deluxe,topics entertainment,,,17.55
amazon:3418,0,amazon:657,amazon:878,emedia guitar basics,emedia music corp my guitar,emedia music,,,24.81
amazon:3419,0,amazon:790,amazon:1103,scrabble champion edition,chatchecker family edition,encore,,19.95,29.99
amazon:3420,0,amazon:248,amazon:73,microsoft windows small business server cal 2003 license pack 20 client addpack device,cabprenaen150 ca business protection suite for microsoft small business server premium edition,microsoft software,,,666.65
amazon:3421,0,amazon:270,amazon:1485,adobe acrobat 7.0 professional,diskeeper 2007 professional,adobe,,449.99,46.95
amazon:3422,0,amazon:751,amazon:1072,project x project management software,software,marware,,199.95,112.95
amazon:3423,0,amazon:781,amazon:2837,microsoft excel 2004 ( mac ),microsoft money 2007 home and business ( pc ),microsoft,,229.99,89.99
amazon:3424,1,amazon:1001,amazon:2373,printmaster 17 platinum by encore software,encore software 10485 encore printmaster v. 17.0 platinum complete product creativity application 1 user complete product standard pc,encore software,,39.99,33.97
amazon:3425,0,amazon:694,amazon:2239,eovia carrara 5 pro,eovia carrara 4 pro software mac/win animation software,eovia,,,569.0
amazon:3426,0,amazon:1362,amazon:1917,photo explosion 3.0,print explosion deluxe 3.0 : mac,nova development,,29.99,49.99
amazon:3427,0,amazon:547,amazon:3220,microsoft outlook 2007,microsoft ( r ) expression web 1.0,microsoft,,109.95,299.95
amazon:3428,0,amazon:1234,amazon:948,logic express 6,apple logic express 7.2 upgrade from v. 6,apple,apple-computer - ( direct ),299.99,99.99
amazon:3429,0,amazon:1073,amazon:3071,backyard sports backyard basketball and backyard football,backyard basketball & backyard hockey double pack,humongous entertainment,,19.99,9.95
amazon:3430,0,amazon:88,amazon:1853,total training for adobe creative suite 3 : design premium bundle,19300109 adobe creative suite 3 design standard product upgrade package 1 user upgr,total training,,299.99,424.74
amazon:3431,0,amazon:504,amazon:1564,adobe audition 2.0 upgrade,adobe dreamweaver cs3 upgrade windows,adobe,,129.0,236.74
amazon:3432,0,amazon:981,amazon:3016,instant immersion italian v2 .0 ( large box ),instant immers italian dlux 2 .,topics entertainment,,29.99,36.11
amazon:3433,0,amazon:548,amazon:2146,quickbooks pro 2007 small business financial software,intuit quicken home and business 2007 software for windows tax & finance software,intuit,,199.95,89.95
amazon:3434,1,amazon:718,amazon:1443,land before time : kindergarten,the land before time : kindergarten adventure,brighter-minds-media-inc .,,9.99,12.9
amazon:3435,0,amazon:632,amazon:125,microsoft windows xp professional full version with sp2,eq771av aba microsoft windows xp professional license and media 1 user cto english -,microsoft,,299.99,137.09
amazon:3436,0,amazon:496,amazon:2419,microsoft windows vista business 32-bit for system builders,windows vista business sp microsoft 66j-00063,microsoft,,179.99,272.38
amazon:3437,0,amazon:544,amazon:1514,microsoft windows xp home edition full version with sp2,microsoft windows vista home basic upgrade ( pc ),microsoft,,199.0,99.99
amazon:3438,0,amazon:105,amazon:845,instant immersion spanish ( audio book ),topics entertainment instant immersion italian 2.0,topics entertainment,,,17.55
amazon:3439,0,amazon:1262,amazon:372,adobe flash pro cs3 upgrade [ mac ],adobe premiere pro cs3 upgrade,adobe,,199.0,308.99
amazon:3440,0,amazon:90,amazon:1908,emc retrospect 7.5 professional for windows upgrade,nuance dragon naturallyspeaking v. 9.0 professional upgrade,dantz,,,212.62
amazon:3441,0,amazon:858,amazon:1512,microsoft onenote 2007 upgrade,microsoft w87-02380 office sbe 2007 win32,microsoft,,79.95,400.34
amazon:3442,0,amazon:1185,amazon:741,3d home architect landscape design deluxe version 9,3d home architect home v. 8by encore software,encore,,29.99,33.92
amazon:3443,0,amazon:516,amazon:1865,adobe creative suite cs3 design premium upgrade [ mac ],19700045 adobe creative suite 3 web premium complete package 1 user cd mac univ,adobe,,599.0,1691.87
amazon:3444,0,amazon:115,amazon:3000,encyclopedia britannica deluxe 2008 win/mac,encyclopedia britannica 2007 ready reference,avanquest,,29.95,8.95
amazon:3445,0,amazon:321,amazon:1600,route 66 mobile 7 usa/cdn for windows mobile 5,zoo tycoon for windows,csdc,,149.0,25.99
amazon:3446,0,amazon:1073,amazon:1333,backyard sports backyard basketball and backyard football,backyard sports : baseball 2007 for pc,humongous entertainment,,19.99,19.99
amazon:3447,0,amazon:143,amazon:1516,adobe acrobat distiller svr v6-cd linux u/u 42050142 ),adobe 42050106 acrobat distiller svr v6-cd sun 100u,adobe systems,adobe,,5399.99
amazon:3448,0,amazon:599,amazon:3014,instant immersion french deluxe 2.0,instant immers german dlux 2.0,topics entertainment,,49.99,36.11
amazon:3449,0,amazon:615,amazon:430,adobe creative suite cs3 design standard upgrade,adobe cs3 web standard upgrade,adobe,,399.0,413.99
amazon:3450,0,amazon:773,amazon:1686,microsoft office mac 2004 english 3pk dsp 731-01163 ),word mac 2004 microsoft d48-00487,microsoft corporation,,,157.18
amazon:3451,0,amazon:923,amazon:485,adobe illustrator cs3 upgrade [ mac ],adobe illustrator cs3 upgrade from freehand for mac,adobe,,199.0,206.99
amazon:3452,0,amazon:1290,amazon:1028,punch ! home design architectural series 4000 v10,punch software 83100 punch ! home design architectural series 3000 v 10 ( win 98 me nt 2000 xp ),punch ! software,,199.99,124.97
amazon:3453,0,amazon:271,amazon:73,microsoft office small business 2007,cabprenaen150 ca business protection suite for microsoft small business server premium edition,microsoft software,,735.33,666.65
